"No.","Code","Area name","Sex","Age group","2001","2006","2011","2016"
204,31105,"Loganlea - Carbrook","Males","45–49",1672,1818.27970300084,1880.56533488397,2011.99407991138
204,31105,"Loganlea - Carbrook","Males","50–54",1723,1716.8569702722,1879.6804678934,1957.28487762502
204,31105,"Loganlea - Carbrook","Males","55–59",1217,1688.44292965166,1711.33371264097,1881.44198616266
204,31105,"Loganlea - Carbrook","Males","60–64",767,1192.4474701374,1635.27787633843,1678.54228940553
204,31105,"Loganlea - Carbrook","Males","65–69",488,751.14478384589,1133.07191350414,1549.71583856602
204,31105,"Loganlea - Carbrook","Males","70–74",389,491.634626413842,728.926958747351,1076.97627795533
204,31105,"Loganlea - Carbrook","Males","75–79",277,375.073611898372,467.012379794248,678.882816357276
204,31105,"Loganlea - Carbrook","Males","80–84",140,266.447662235043,352.408968039025,432.168116520871
204,31105,"Loganlea - Carbrook","Males","85+",83,133.46796683168,226.480801945104,321.967630813011
205,31106,"Springwood - Kingston","Females","0–4",2545,2159.80948961063,1952.24566913968,1828.35510556149
205,31106,"Springwood - Kingston","Females","5–9",2675,2573.74447508103,2208.03531946045,2010.17269360508
205,31106,"Springwood - Kingston","Females","10–14",2640,2636.7252217035,2509.84586262152,2170.67296774112
205,31106,"Springwood - Kingston","Females","15–19",2934,2653.63094413296,2616.64561231945,2478.43592516219
205,31106,"Springwood - Kingston","Females","20–24",2764,2623.63528100261,2452.44760243236,2398.74959730807
205,31106,"Springwood - Kingston","Females","25–29",2616,2263.89151759444,2195.01550579096,2099.32814624971
205,31106,"Springwood - Kingston","Females","30–34",2562,2421.93560069505,2133.02528345766,2083.45248006111
205,31106,"Springwood - Kingston","Females","35–39",2435,2398.18775704159,2256.58429865579,2011.92720238863
205,31106,"Springwood - Kingston","Females","40–44",2610,2365.80162346543,2302.96840756847,2169.42351273648
205,31106,"Springwood - Kingston","Females","45–49",2805,2512.34988426618,2312.95611411135,2243.0712080726
205,31106,"Springwood - Kingston","Females","50–54",3039,2620.54940350429,2417.85171017179,2253.65580789897
205,31106,"Springwood - Kingston","Females","55–59",1983,2692.59405753391,2376.0130725157,2234.16119563781
205,31106,"Springwood - Kingston","Females","60–64",1212,1736.26902797692,2350.35893589473,2109.14962294696
205,31106,"Springwood - Kingston","Females","65–69",809,1105.37231467506,1546.32956768618,2094.54655643029
205,31106,"Springwood - Kingston","Females","70–74",689,722.17761863445,966.172496528622,1340.45389661052
205,31106,"Springwood - Kingston","Females","75–79",544,606.221064588847,631.946348683576,837.977147534238
205,31106,"Springwood - Kingston","Females","80–84",391,481.179590814381,534.612842065023,557.154042725861
205,31106,"Springwood - Kingston","Females","85+",313,406.854345708959,511.63978708496,601.964769184087
205,31106,"Springwood - Kingston","Males","0–4",2612,2270.30534813333,2052.66234276192,1922.91274459983
205,31106,"Springwood - Kingston","Males","5–9",2830,2656.96453695255,2317.09956120174,2110.21318022408
205,31106,"Springwood - Kingston","Males","10–14",2852,2810.69007527106,2625.97395930648,2301.04614474267
205,31106,"Springwood - Kingston","Males","15–19",3046,2839.23293183732,2777.48991411179,2593.94829814127
205,31106,"Springwood - Kingston","Males","20–24",2886,2678.87017232203,2532.35041665352,2471.88205638944
205,31106,"Springwood - Kingston","Males","25–29",2681,2329.43947334928,2227.38708284085,2139.52217334532
205,31106,"Springwood - Kingston","Males","30–34",2439,2391.27915464977,2107.31360024739,2043.93185572413
205,31106,"Springwood - Kingston","Males","35–39",2332,2266.081203315,2169.05764868746,1934.39829195609
205,31106,"Springwood - Kingston","Males","40–44",2358,2188.12958331346,2104.53871888095,1999.99839110668
205,31106,"Springwood - Kingston","Males","45–49",2499,2218.68535267026,2074.82563031098,1990.53680759828
205,31106,"Springwood - Kingston","Males","50–54",2848,2327.03839631358,2134.1846650909,2011.52616027101
205,31106,"Springwood - Kingston","Males","55–59",2132,2566.95517401785,2168.5404376975,2033.09083173994
205,31106,"Springwood - Kingston","Males","60–64",1480,1893.67870539269,2288.30832951691,1982.33585155881
205,31106,"Springwood - Kingston","Males","65–69",856,1294.35793031541,1652.18704120112,2016.81074724602
205,31106,"Springwood - Kingston","Males","70–74",605,716.85335915704,1067.43126608133,1376.72013617363
205,31106,"Springwood - Kingston","Males","75–79",401,496.969808851086,586.19200489987,869.996150327108
205,31106,"Springwood - Kingston","Males","80–84",262,318.901440642385,395.620613415545,465.961798868801
205,31106,"Springwood - Kingston","Males","85+",124,197.501011940336,264.700149578145,338.736337034517
206,31201,"Bowen Basin - North","Females","0–4",1122,957.860619820665,858.908798428204,787.997084168613
206,31201,"Bowen Basin - North","Females","5–9",1242,1062.57074728436,905.72260917711,810.735921187154
206,31201,"Bowen Basin - North","Females","10–14",1146,992.21644716833,859.663004870709,729.927249410542
206,31201,"Bowen Basin - North","Females","15–19",859,786.329204592537,695.90848852422,609.200778347134
206,31201,"Bowen Basin - North","Females","20–24",784,765.116783253832,711.853594600939,650.549085439661
206,31201,"Bowen Basin - North","Females","25–29",1052,926.816390520302,891.122110250247,834.435605758276
206,31201,"Bowen Basin - North","Females","30–34",1105,1075.94571056089,945.309332080978,904.293238294866
206,31201,"Bowen Basin - North","Females","35–39",1173,1068.71009357319,1010.88812304662,889.186342147385
206,31201,"Bowen Basin - North","Females","40–44",1200,1078.40829108248,990.354695221669,926.716877635081
206,31201,"Bowen Basin - North","Females","45–49",1100,1049.09890694905,953.467026538254,879.709468015654
206,31201,"Bowen Basin - North","Females","50–54",950,914.915732003033,883.014613505749,808.778332413624
206,31201,"Bowen Basin - North","Females","55–59",612,777.256176768079,751.68229137991,732.221335313581
206,31201,"Bowen Basin - North","Females","60–64",431,513.630176140284,655.783259794201,636.847647129764
206,31201,"Bowen Basin - North","Females","65–69",368,392.54276768556,464.694307238987,592.362038333776
206,31201,"Bowen Basin - North","Females","70–74",310,328.910938300624,352.664724595522,417.061508034809
206,31201,"Bowen Basin - North","Females","75–79",235,272.762472163191,286.964722402643,309.996539987274
206,31201,"Bowen Basin - North","Females","80–84",164,216.594683967913,247.508394709476,258.76600671029
206,31201,"Bowen Basin - North","Females","85+",134,179.842078269649,234.878713184077,282.954468704918
206,31201,"Bowen Basin - North","Males","0–4",1303,1044.56454883506,937.160693931416,860.077418851295
206,31201,"Bowen Basin - North","Males","5–9",1339,1193.40302631435,978.241393535409,876.096239709143
206,31201,"Bowen Basin - North","Males","10–14",1170,1066.01258406969,951.115114733751,784.405768666803
206,31201,"Bowen Basin - North","Males","15–19",1078,846.875386616059,778.718508161555,695.786701478547
206,31201,"Bowen Basin - North","Males","20–24",1004,978.436460011634,834.250093572892,776.284686680998
206,31201,"Bowen Basin - North","Males","25–29",1150,1059.37146415565,1017.94522391448,920.874544867455
206,31201,"Bowen Basin - North","Males","30–34",1251,1164.66702593405,1042.26518982363,996.288697925325
206,31201,"Bowen Basin - North","Males","35–39",1338,1207.41684821173,1110.73049373208,986.482862784067
206,31201,"Bowen Basin - North","Males","40–44",1411,1250.81454759477,1138.72660890747,1043.67843910263
206,31201,"Bowen Basin - North","Males","45–49",1285,1263.44069010774,1136.0729170984,1039.4565411762
206,31201,"Bowen Basin - North","Males","50–54",1297,1141.9586861809,1125.70596694763,1022.10440494895
206,31201,"Bowen Basin - North","Males","55–59",889,1082.45963950147,967.313847138462,957.93968455277
206,31201,"Bowen Basin - North","Males","60–64",587,750.635785542206,917.029102245309,830.105938869663
206,31201,"Bowen Basin - North","Males","65–69",400,511.34166815502,648.932996856412,797.538607139819
206,31201,"Bowen Basin - North","Males","70–74",363,346.419929567151,438.512857091036,556.598304630636
206,31201,"Bowen Basin - North","Males","75–79",242,305.920201167454,296.050863329637,373.692306029132
206,31201,"Bowen Basin - North","Males","80–84",137,192.431229262294,242.929027534916,238.501535863894
206,31201,"Bowen Basin - North","Males","85+",109,126.478208993549,164.312667273476,209.566544043626
207,31202,"Mackay","Females","0–4",3194,2933.88391819701,2867.21174533189,2902.21592740794
207,31202,"Mackay","Females","5–9",3443,3461.48087474776,3223.66670852308,3166.4147518422
207,31202,"Mackay","Females","10–14",3485,3640.35679897096,3656.0811867469,3431.37655219018
207,31202,"Mackay","Females","15–19",3278,3333.69622166928,3475.18751859768,3488.92836578438
207,31202,"Mackay","Females","20–24",2603,2884.20147278475,2973.3385065902,3097.38959994272
207,31202,"Mackay","Females","25–29",2983,2822.59701507454,3035.21506189114,3142.59349103943
207,31202,"Mackay","Females","30–34",3281,3264.53782259013,3138.6635660038,3327.17425923402
207,31202,"Mackay","Females","35–39",3638,3612.74319806465,3625.01030351916,3513.75304048968
207,31202,"Mackay","Females","40–44",3601,3733.85406225412,3756.55843582958,3781.78042131497
207,31202,"Mackay","Females","45–49",3186,3624.49281624366,3756.82422383068,3803.20458720801
207,31202,"Mackay","Females","50–54",2764,3181.13601330222,3584.68735603645,3715.81395743431
207,31202,"Mackay","Females","55–59",2146,2805.43256887889,3175.25322854831,3554.41510710501
207,31202,"Mackay","Females","60–64",1670,2085.79785680426,2721.44443568308,3052.56160267084
207,31202,"Mackay","Females","65–69",1381,1613.16850916157,2007.09682285592,2621.78215912844
207,31202,"Mackay","Females","70–74",1231,1277.23894912803,1498.3297021947,1867.25393602291
207,31202,"Mackay","Females","75–79",955,1084.00701264982,1128.26083670568,1332.88579167916
207,31202,"Mackay","Females","80–84",674,817.903103254911,933.342239013035,977.955302133835
207,31202,"Mackay","Females","85+",610,725.580405051253,878.960826589076,1035.54733324854
207,31202,"Mackay","Males","0–4",3390,3107.84229641694,3038.49023942294,3076.52942813529
207,31202,"Mackay","Males","5–9",3689,3670.73162081048,3418.86629181564,3359.86026165664
207,31202,"Mackay","Males","10–14",3726,3887.8681158142,3873.61083098647,3638.44675009248
207,31202,"Mackay","Males","15–19",3432,3529.79144765886,3679.14926336148,3668.31909867378
207,31202,"Mackay","Males","20–24",2737,3012.37620080178,3116.22613758288,3249.88895300058
207,31202,"Mackay","Males","25–29",2971,2833.89272039236,3038.37654194,3152.21932472247
207,31202,"Mackay","Males","30–34",3324,3248.71909075099,3132.83948060416,3313.5650187477
207,31202,"Mackay","Males","35–39",3436,3545.63238679226,3515.36582392212,3411.3054513731
207,31202,"Mackay","Males","40–44",3682,3621.03281845034,3719.97870452286,3710.84378298958
207,31202,"Mackay","Males","45–49",3368,3714.46387402951,3704.34527294562,3798.90314688639
207,31202,"Mackay","Males","50–54",3023,3338.70857906633,3667.94092160381,3688.26916275456
207,31202,"Mackay","Males","55–59",2408,3040.33678219292,3319.48656303105,3638.5184232358
207,31202,"Mackay","Males","60–64",1836,2325.84340373157,2935.95026529168,3189.68827389509
207,31202,"Mackay","Males","65–69",1443,1724.22302337678,2183.32195244323,2769.65883180763
207,31202,"Mackay","Males","70–74",1186,1283.4357809098,1551.42152772448,1976.11801086837
207,31202,"Mackay","Males","75–79",842,965.983406763951,1058.14478966504,1299.99034635354
207,31202,"Mackay","Males","80–84",433,633.126999942966,742.858889214479,824.367738243921
207,31202,"Mackay","Males","85+",288,357.094448956314,495.614835948934,625.298753753852
208,31203,"Whitsunday","Females","0–4",512,459.143964730186,458.503295154682,474.043100251358
208,31203,"Whitsunday","Females","5–9",494,557.674655140211,514.485865337505,515.684520376182
208,31203,"Whitsunday","Females","10–14",448,493.214489888144,541.70365602388,505.566906161831
208,31203,"Whitsunday","Females","15–19",404,441.999319147892,480.748495189808,518.116493693603
208,31203,"Whitsunday","Females","20–24",564,620.547092419816,663.88289505247,708.275642859875
208,31203,"Whitsunday","Females","25–29",643,624.391200388302,676.491939248955,718.221755013713
208,31203,"Whitsunday","Females","30–34",618,631.431647056487,617.764262250921,665.325814092403
208,31203,"Whitsunday","Females","35–39",654,673.219245597248,689.90953151502,680.371180361508
208,31203,"Whitsunday","Females","40–44",609,657.096161309601,679.980426677595,698.23020930853
208,31203,"Whitsunday","Females","45–49",558,646.356199545476,692.245209361308,718.646905200055
208,31203,"Whitsunday","Females","50–54",482,582.673595728829,667.225452733707,712.106772571238
208,31203,"Whitsunday","Females","55–59",363,501.692666773975,592.375031835324,673.922054107407
208,31203,"Whitsunday","Females","60–64",236,356.637019892737,488.527811561571,570.365726789858
208,31203,"Whitsunday","Females","65–69",192,237.63190000837,346.139788072962,472.409224293055
208,31203,"Whitsunday","Females","70–74",145,179.232840920696,221.424842103722,318.005683671498
208,31203,"Whitsunday","Females","75–79",128,132.405165203757,161.259076748615,199.79591763188
208,31203,"Whitsunday","Females","80–84",72,108.04147824911,113.504003752011,137.750234387529
208,31203,"Whitsunday","Females","85+",68,79.1251823678518,106.039140787426,124.996826512636
208,31203,"Whitsunday","Males","0–4",495,476.121958610182,475.494299686615,491.765746216883
208,31203,"Whitsunday","Males","5–9",537,558.183363134119,538.899030285948,540.387455410435
208,31203,"Whitsunday","Males","10–14",489,534.339382904174,551.782907324582,533.173729035219
208,31203,"Whitsunday","Males","15–19",451,489.403378818005,529.850877578083,545.285367344117
208,31203,"Whitsunday","Males","20–24",596,655.508635301041,699.290517005726,746.352385979441
208,31203,"Whitsunday","Males","25–29",672,621.411444836734,672.626615116905,714.383808233616
208,31203,"Whitsunday","Males","30–34",676,657.787333386034,629.998096061012,677.193199600294
208,31203,"Whitsunday","Males","35–39",721,722.368535527694,719.85496539559,702.687534827726
208,31203,"Whitsunday","Males","40–44",691,732.412028818864,743.317945473299,748.666807780851
208,31203,"Whitsunday","Males","45–49",630,723.089580085622,763.396728519284,780.330837397677
208,31203,"Whitsunday","Males","50–54",630,663.210316810444,752.199957246798,793.044418940147
208,31203,"Whitsunday","Males","55–59",486,644.297066124942,679.740961088333,766.407254881662
208,31203,"Whitsunday","Males","60–64",344,474.413643688452,624.973335443693,662.242864169848
208,31203,"Whitsunday","Males","65–69",226,322.760402617143,441.067172689247,582.912005042836
208,31203,"Whitsunday","Males","70–74",188,204.021564644251,287.818221470329,393.753268067727
208,31203,"Whitsunday","Males","75–79",102,158.761398570919,174.601581312997,246.270641294589
208,31203,"Whitsunday","Males","80–84",67,76.299654883543,119.082428777013,133.042130412723
