"Area","Sex","Period-Cohort","ERP(t-5)","Deaths","Net mig","ERP(t)","Prelim mig (model rates x pop-at-risk)","Scaled mig (adjusted for pop size)","Prelim in (consistent with total net mig)","Prelim out (consistent with total net mig)","scaling factor a (unsmoothed)","scaling factor b (smoothed)","In-mig (consistent with cohort net mig)","Out-mig (consistent with cohort net mig)","Adjusted net mig"
"Serpentine - Jarrahdale","Females","65-69 - 70-74",146,9.52031349376545,-12.4796865062346,124,65.6496467600788,25.8659225530993,28.7888243753858,23.239780159101,0.707499548718903,0.793356344977038,22.839796482642,29.2929908561752,-12.4796865062346
"Serpentine - Jarrahdale","Females","70-74 - 75-79",77,8.56245036879952,-3.43754963120048,65,25.8105452887694,10.1693397975531,11.3184958643703,9.13685644782896,0.759358135726445,1.55115604217889,17.5567532483948,5.89035287190999,-3.43754963120048
"Serpentine - Jarrahdale","Females","75-79 - 80-84",50,11.1837311368055,16.1837311368055,55,12.5815133488066,4.95710892505382,5.51727230915767,4.4538183939302,3.18661044209133,1.74079417723101,7.59461609843654,2.55849798453179,16.1837311368055
"Serpentine - Jarrahdale","Females","80+ - 85+",72,34.2140751478996,2.21407514789959,40,7.84024763245059,3.08905299672391,3.43812226400902,2.77542439850357,1.27641395387525,2.23151219798329,5.18297301820722,1.24374153142064,2.21407514789959
"Serpentine - Jarrahdale","Males","Birth - 0-4",389.151962889672,3.08421981912353,15.9322569294518,402,280.662098879794,110.580703347053,123.076547586101,99.3535502299851,0.931487631818468,0.931487631818468,114.64428184337,106.661158813269,7.98312303010168
"Serpentine - Jarrahdale","Males","0-4 - 5-9",426,0.686667636887287,112.686667636887,538,548.339628262198,216.045493881471,240.45907381339,194.11060138538,1.14177280249679,1.14177280249679,274.549630593698,170.008079506627,104.541551087071
"Serpentine - Jarrahdale","Males","5-9 - 10-14",497,0.413654804263567,48.4136548042636,545,443.370841422899,174.687853058197,194.427935515605,156.95196230499,1.05792257508612,1.05792257508612,205.689702209347,148.35864741067,57.3310547986772
"Serpentine - Jarrahdale","Males","10-14 - 15-19",408,0.797930592617505,-5.2020694073825,402,328.420460676268,129.397470054192,144.01964717717,116.259868598537,0.832142544665804,0.832142544665804,119.844875683882,139.711482538401,-19.8666068545195
"Serpentine - Jarrahdale","Males","15-19 - 20-24",403,1.79808511071252,-68.2019148892875,333,540.674404493482,213.025400185028,237.097703390758,191.397134915312,0.760569167362635,0.760569167362635,180.329202851502,251.649873711032,-71.3206708595301
"Serpentine - Jarrahdale","Males","20-24 - 25-29",281,1.55625357622401,29.556253576224,309,604.606649472894,238.214667437702,265.133409041434,214.028959939888,0.982262774516055,0.982262774516055,260.430677981939,217.893791246784,42.5368867351554
"Serpentine - Jarrahdale","Males","25-29 - 30-34",270,1.97150961578594,156.971509615786,425,688.51094471193,271.272910849988,301.927301151848,243.730831495809,1.19726199864684,1.19726199864684,361.486084023107,203.57351337575,157.912570647357
"Serpentine - Jarrahdale","Males","30-34 - 35-39",394,2.87004561661964,118.87004561662,510,718.790974638689,283.203224989429,315.205765038008,254.449872243745,1.09193789570554,1.09193789570554,344.185119789856,233.02595618713,111.159163602726
"Serpentine - Jarrahdale","Males","35-39 - 40-44",464,4.01072985935414,76.0107298593541,536,595.768106733296,234.732286750717,261.257512258706,210.90014203557,1.01531458157827,1.01531458157827,265.258561743127,207.719012276702,57.5395494664252
"Serpentine - Jarrahdale","Males","40-44 - 45-49",470,5.47734140557864,29.4773414055786,494,435.034850750445,171.403477592705,190.772418946854,154.001046341281,0.943572127063872,0.943572127063872,180.007537130803,163.210677725813,16.7968594049905
"Serpentine - Jarrahdale","Males","45-49 - 50-54",471,8.70457805233035,37.7045780523304,500,358.603268738723,141.289478835772,157.255477122174,126.944493094983,1.02750449270194,1.00068933082251,157.363878169562,126.857046622694,38.0342975294189
"Serpentine - Jarrahdale","Males","50-54 - 55-59",331,10.2371927033778,26.2371927033778,347,227.139540078561,89.492846380269,99.6057199199429,80.4067232251276,1.03099137270171,0.981632863845155,97.7762481003719,81.9111973392643,24.7029230055558
"Serpentine - Jarrahdale","Males","55-59 - 60-64",281,13.8437387353682,2.84373873536817,270,176.901454365427,69.6990698955178,77.5752064605702,62.6225899478523,0.886402726131818,0.942373543291623,73.1048221838268,66.4519822247103,-1.88513696624868
"Serpentine - Jarrahdale","Males","60-64 - 65-69",192,14.9908947149956,-3.00910528500443,174,109.292642359567,43.0612373776734,47.9272447254774,38.6892711049302,0.909726531041341,0.895437961395452,42.9158743122824,43.2070928114739,1.0722230981076
"Serpentine - Jarrahdale","Males","65-69 - 70-74",161,19.4440480211593,-0.555951978840682,141,76.1442212876816,30.000778799177,33.3909277815732,26.954828402637,0.890184627013197,0.765395259444358,25.557257832465,35.2168739877027,-0.555951978840682
"Serpentine - Jarrahdale","Males","70-74 - 75-79",116,20.05619679289,-17.94380320711,78,36.2002795854748,14.2628890537737,15.8746245068882,12.8147915607066,0.496274620278536,0.555080716556708,8.81169794635218,23.0863569539933,-17.94380320711
"Serpentine - Jarrahdale","Males","75-79 - 80-84",58,14.7629792824333,-12.2370207175667,31,10.6636786127321,4.20148315703961,4.67625929351055,3.77491058791044,0.278782902378392,1.1942872147068,7.59461609843654,3.16080632985523,-12.2370207175667
"Serpentine - Jarrahdale","Males","80+ - 85+",38,21.3990487914404,4.39904879144037,21,3.98028970899245,1.56823182503859,1.74544520877787,1.40901074676865,2.80780412146348,1.54329351192094,5.18297301820722,0.912989483779305,4.39904879144037
"South Perth","Females","Birth - 0-4",792.629471802147,4.82177959970897,14.1923077975615,802,554.209328199446,212.080728449799,221.311770796317,203.234718234635,0.937633546416771,0.937633546416771,207.509340515526,216.752823116569,-9.24348260104261
"South Perth","Females","0-4 - 5-9",732,0.676905230278254,42.6769052302783,774,859.625183913818,328.955010177358,343.273131636305,315.234105870642,0.991491246122835,0.991491246122835,340.352305046568,317.939373749738,22.4129312968296
"South Perth","Females","5-9 - 10-14",748,0.407103530762439,77.4071035307624,825,685.620368262934,262.368133740424,273.787989616239,251.424606678036,1.27190770897993,1.27190770897993,348.233054619011,197.675196795276,150.557857823736
"South Perth","Females","10-14 - 15-19",819,1.16935145521985,670.16935145522,1488,1073.33267306301,410.735012187046,428.612696399137,393.60301655458,1.91891983792911,1.91891983792911,822.473405908592,205.11696673028,617.356439178313
"South Perth","Females","15-19 - 20-24",1394,3.16392794030662,799.163927940307,2190,3208.91193696178,1227.96269657374,1281.41109678846,1176.74366013827,1.2840096997072,1.2840096997072,1645.34427758883,916.460101825247,728.884175763584
"South Perth","Females","20-24 - 25-29",2096,3.48545391191248,-504.514546088088,1588,4154.76552504912,1589.91495497425,1659.11771745063,1523.59867986643,0.838523019953187,0.838523019953187,1391.20839889454,1817.00280566118,-425.794406766645
"South Perth","Females","25-29 - 30-34",1704,3.50533859644707,-316.494661403553,1384,3065.29513334522,1173.00447992375,1224.06076450923,1124.07778258691,0.845459823138984,0.845459823138984,1034.89419747335,1329.54606691243,-294.651869439081
"South Perth","Females","30-34 - 35-39",1306,3.8415518907092,-51.1584481092908,1251,1920.21075461583,734.812055472133,766.79554237533,704.162618361817,0.910385433482394,0.910385433482394,698.079492237732,773.477466207103,-75.397973969371
"South Perth","Females","35-39 - 40-44",1307,5.56128189357812,-8.43871810642188,1293,1427.52635614872,546.275232278941,570.05245069421,523.489775437328,0.926078045544396,0.926078045544396,527.913059396688,565.276088722731,-37.3630293260435
"South Perth","Females","40-44 - 45-49",1360,9.7789773724351,110.778977372435,1461,1183.8121978398,453.012499954299,472.730357400123,434.117085781193,1.06296209413092,1.06296209413092,502.494450661293,408.403167129048,94.0912835322455
"South Perth","Females","45-49 - 50-54",1268,14.3814196805357,88.3814196805357,1342,923.101618194978,353.245702767251,368.621102808569,338.51161958118,1.05115294720538,1.00765019882641,371.441127536666,335.941599550555,65.438752618413
"South Perth","Females","50-54 - 55-59",991,16.4472709560667,-43.5527290439333,931,630.201719975186,241.160935123336,251.65772481621,231.101972617911,0.908835555142936,0.969701832072063,244.032956809366,238.32271423484,-25.5681073923524
"South Perth","Females","55-59 - 60-64",746,19.1046343360098,-39.8953656639902,687,450.35790763648,172.339634601567,179.840902994121,165.151248465275,0.949116993867873,0.896814342441462,161.283901162751,184.153219512159,-3.31509654739667
"South Perth","Females","60-64 - 65-69",683,27.4035320288224,-51.5964679711776,604,372.35266970821,142.489166843337,148.691161445417,136.54586103399,0.832490478313578,0.898809009265851,133.644955505344,151.918660834876,-40.2369521633818
"South Perth","Females","65-69 - 70-74",749,50.598703198346,-12.401296801654,686,348.915715187826,133.520486356712,139.332109471625,127.951269413341,0.914819555616103,0.818147166254114,113.994170532418,156.39150838738,-12.401296801654
"South Perth","Females","70-74 - 75-79",887,96.9607055847157,-69.0392944152843,721,292.277160734797,111.846463067052,116.714700951874,107.18128220855,0.707131464832662,0.826047315386158,96.4118653873941,129.751989035211,-69.0392944152843
"South Perth","Females","75-79 - 80-84",798,152.205255185667,-14.7947448143325,631,171.228405480425,65.5244203188828,68.3764413540603,62.7913587355869,0.856190925709709,1.03105956723064,54.7030961830965,60.899836179437,-14.7947448143325
"South Perth","Females","80+ - 85+",1323,631.73845898086,53.7384589808602,745,144.76457235632,55.3974363058776,57.8086694441544,53.0867771005943,1.52985631114954,1.19302361842962,46.8777698584596,44.4976748829771,53.7384589808602
"South Perth","Males","Birth - 0-4",837.80935169487,6.13007869522314,-32.6792729996467,799,557.833375634217,213.467552129581,222.758957471873,204.563696694214,0.937766272184373,0.937766272184373,208.895837144075,218.139319745118,-9.24348260104261
"South Perth","Males","0-4 - 5-9",806,1.14895736338091,2.14895736338091,807,917.50188836818,351.102839555895,366.384969165752,336.458136437479,0.98936401221299,0.98936401221299,362.488103108361,340.075171811532,22.4129312968296
"South Perth","Males","5-9 - 10-14",781,0.708612116708702,223.708612116709,1004,759.517228349207,290.646437839286,303.297137387377,278.523406308224,1.23811241167454,1.23811241167454,375.51595022467,224.958092400934,150.557857823736
"South Perth","Males","10-14 - 15-19",1010,2.54352690140543,564.543526901405,1572,1046.89090057546,400.616470175344,418.053733937743,383.906524800119,1.94812525980141,1.94812525980141,814.421039038413,197.064599860101,617.356439178313
"South Perth","Males","15-19 - 20-24",1436,8.60442358686073,658.604423586861,2086,2587.30333237234,990.09011131738,1033.18485081231,948.792878406754,1.37388382668585,1.37388382668585,1419.47595650787,690.591780744283,728.884175763584
"South Perth","Males","20-24 - 25-29",2060,9.92573255479819,-347.074267445202,1703,3856.16071519746,1475.64707392342,1539.87620368674,1414.09697842291,0.829955365702147,0.829955365702147,1278.02851776686,1703.82292453351,-425.794406766645
"South Perth","Males","25-29 - 30-34",1761,9.19092252539055,-272.809077474609,1479,3209.74886455634,1228.28296583822,1281.74530611796,1177.05057078593,0.850216459390303,0.850216459390303,1089.76095600775,1384.41282544684,-294.651869439081
"South Perth","Males","30-34 - 35-39",1371,8.36250017054883,-99.6374998294512,1263,2094.35334867069,801.451655930106,836.335703286292,768.022642425958,0.914272612845529,0.914272612845529,764.638828659561,840.036802628932,-75.397973969371
"South Perth","Males","35-39 - 40-44",1374,10.7126594543349,-66.2873405456651,1297,1591.29661308464,608.94562345085,635.450638205793,583.54614823733,0.929341424729329,0.929341424729329,590.550601455333,627.913630781376,-37.3630293260435
"South Perth","Males","40-44 - 45-49",1236,14.4035896920559,77.4035896920559,1299,1143.99724756471,437.776409134665,456.831099301787,419.516501148354,1.06678961870897,1.06678961870897,487.342674238553,393.251390706308,94.0912835322455
"South Perth","Males","45-49 - 50-54",1301,23.4960855562903,42.4960855562903,1320,967.970306245307,370.415720596464,386.538464174512,354.965466006126,1.04666780245719,1.00743848949215,389.413726478587,352.344554738089,65.438752618413
"South Perth","Males","50-54 - 55-59",959,28.4165142592286,-7.58348574077142,923,630.496481457007,241.27373226803,251.775431578232,231.210064928265,0.908858047310298,0.968033374029752,243.727020528473,238.84513812347,-25.5681073923524
"South Perth","Males","55-59 - 60-64",662,33.2651725691968,33.2651725691968,662,425.077178910754,162.665392233051,169.745578796874,155.880524358138,0.948574272321764,0.887433608925657,150.637931590885,175.653167504946,-3.31509654739667
"South Perth","Males","60-64 - 65-69",537,41.1225636444141,-28.8774363555859,467,299.808232046464,114.728397759444,119.72207495872,109.943009733065,0.804868507144909,0.847447935172918,101.458225218384,129.734235190073,-40.2369521633818
"South Perth","Males","65-69 - 70-74",588,68.6980107237649,-40.3019892762351,479,269.026106337603,102.948921465211,107.429884259521,98.6548622285325,0.78890102605208,0.757169703269527,81.3426535870609,130.294254778727,-40.3019892762351
"South Perth","Males","70-74 - 75-79",645,115.581587703356,-56.418412296644,473,208.618106064747,79.8324345167044,83.3072272950764,76.5025773609027,0.677739576611591,0.66120668549545,55.0832956375936,115.701457712241,-56.418412296644
"South Perth","Males","75-79 - 80-84",488,132.037432683336,-47.9625673166641,308,95.3740244464582,36.497026575696,38.0855990042463,34.9747144246976,0.516979453822679,1.02154119541528,54.7030961830965,34.2372041202701,-47.9625673166641
"South Perth","Males","80+ - 85+",511,279.638417257636,28.638417257636,260,52.0136163666641,19.9041861749045,20.7705373365425,19.0739710228031,1.86990455581156,1.19344200481712,46.8777698584596,15.9823191624011,28.638417257636
"Cockburn","Females","Birth - 0-4",2428.47970348733,15.4453264235067,155.965622936175,2569,1775.26653883339,663.65707982434,742.452258775544,593.224297448226,0.977312631190977,0.977312631190977,725.60797055761,606.99542655589,118.61254400172
"Cockburn","Females","0-4 - 5-9",2158,2.06442611066934,279.064426110669,2435,2621.68557086067,980.078288029003,1096.44176314159,876.064268031549,1.00552857113732,1.00552857113732,1102.50351942706,871.247514171236,231.256005255819
"Cockburn","Females","5-9 - 10-14",2240,1.2083702384805,190.208370238481,2429,2035.0677046533,760.779894495486,851.106344331772,680.039635144518,1.02742244571386,1.02742244571386,874.445761855935,661.889019440313,212.556742415623
"Cockburn","Females","10-14 - 15-19",2058,2.15014688905185,128.150146889052,2184,1973.59219728361,737.798187349416,825.396047704433,659.496936979531,0.984936320886478,0.984936320886478,812.962546500244,669.583325332098,143.379221168146
"Cockburn","Females","15-19 - 20-24",2043,3.79865567163488,220.798655671635,2260,3852.66408056544,1440.26135643407,1611.26179441141,1287.4089002992,0.962906919575229,0.962906919575229,1551.49513108595,1337.00243930859,214.492691777361
"Cockburn","Females","20-24 - 25-29",2177,4.54036192271118,449.540361922711,2622,5412.24749042094,2023.28849567557,2263.5110201288,1808.56037383027,1.00196880210091,1.00196880210091,2267.96742538067,1805.00667290051,462.960752480156
"Cockburn","Females","25-29 - 30-34",2367,5.99244898013086,550.992448980131,2912,5240.18555988647,1958.96569351061,2191.55125173338,1751.06403982852,1.02806424196217,1.02806424196217,2253.05547633452,1703.2632479138,549.792228420715
"Cockburn","Females","30-34 - 35-39",2471,7.90845880042754,329.908458800428,2793,3953.06586323729,1477.795074577,1653.25184418658,1320.9592296076,0.990311463234954,0.990311463234954,1637.23425291229,1333.88260022009,303.351652692204
"Cockburn","Females","35-39 - 40-44",2419,10.7568025549248,201.756802554925,2610,2761.16540195073,1032.22075529843,1154.77504064172,922.672945093064,0.995612473610999,0.995612473610999,1149.70843467754,926.739037073943,222.969397603597
"Cockburn","Females","40-44 - 45-49",2270,15.9112038778721,65.9112038778721,2320,1926.16022264611,720.066446740533,805.559039605955,643.647035449025,0.945020983979373,0.945020983979373,761.270196261899,681.092850170059,80.1773460918402
"Cockburn","Females","45-49 - 50-54",1969,22.4427288731118,157.442728873112,2104,1440.53367467745,538.522160482622,602.460226231349,481.36973148416,1.0328556264999,1.00766411443372,607.077550346953,477.708518730644,156.197301991502
"Cockburn","Females","50-54 - 55-59",1489,26.1513319676065,104.151331967607,1567,1002.02729253078,374.593049730028,419.068016222011,334.838134799831,1.04511573282189,1.03134741843089,432.204716677527,324.660855126063,117.590791344751
"Cockburn","Females","55-59 - 60-64",1194,32.0765877267548,50.0765877267548,1212,756.148726987698,282.674992790277,316.236642803617,252.675182864891,1.01607089597088,1.01455679417058,320.840034522105,249.049815955801,72.6401555400518
"Cockburn","Females","60-64 - 65-69",1047,44.1394886524855,23.1394886524855,1026,599.756864261942,224.210213189874,250.830412699627,200.415169586505,0.982483753718966,0.999522627134039,250.710673066646,200.510888043787,42.4485269046518
"Cockburn","Females","65-69 - 70-74",856,59.4843291258604,34.4843291258604,831,410.188718830566,153.342972089629,171.549192280801,137.068946677358,1.00001323171227,1.01907891760312,174.822165185208,134.502779234943,34.4843291258604
"Cockburn","Females","70-74 - 75-79",678,78.9916195994885,32.9916195994885,632,238.11136850907,89.0144054658698,99.5829750195536,79.5674599888831,1.07473976737814,1.08295816671365,107.844196063067,73.4723301735087,32.9916195994885
"Cockburn","Females","75-79 - 80-84",463,91.1740366962431,21.1740366962431,393,102.569289776938,38.3440085440643,42.8965449469544,34.2746249854247,1.17412150105055,1.69601300423773,69.8226125818388,20.2089399667247,21.1740366962431
"Cockburn","Females","80+ - 85+",563,279.516774645787,68.5167746457868,352,64.0520230686811,23.9448993470787,26.7878474393691,21.4036684373186,2.8391777442845,2.00664962266753,43.9889192118061,10.666370548968,68.5167746457868
"Cockburn","Males","Birth - 0-4",2566.90304658611,20.1625116533747,81.2594650672651,2628,1834.77610909477,685.903850524601,767.34036086773,613.110056706075,0.974494927339989,0.974494927339989,747.769289208839,629.156745207119,118.61254400172
"Cockburn","Males","0-4 - 5-9",2330,3.44758440096937,183.447584400969,2510,2753.07448214631,1029.19608486554,1151.39125485352,919.969277721603,0.999919875865682,0.999919875865682,1151.29900062596,920.042995370142,231.256005255819
"Cockburn","Males","5-9 - 10-14",2283,1.90511459276474,234.905114592765,2516,2041.97376966266,763.361624526967,853.994599956091,682.347370616174,1.02694179342858,1.02694179342858,877.002746057235,664.446003641612,212.556742415623
"Cockburn","Males","10-14 - 15-19",2262,4.60829544724036,158.60829544724,2416,1896.72952474516,709.064216597124,793.250528373461,633.812453033487,0.988803230801085,0.988803230801085,784.368685290346,640.9894641222,143.379221168146
"Cockburn","Males","15-19 - 20-24",2191,11.1867278830878,208.186727883088,2388,3363.78817686909,1257.50234670429,1406.80403495924,1124.04578937152,0.973350684249965,0.973350684249965,1369.31367003318,1154.82097825582,214.492691777361
"Cockburn","Males","20-24 - 25-29",2305,13.3811430376006,476.381143037601,2768,5198.59242843389,1943.41671787413,2174.15616557533,1737.16525018489,1.00665922325372,1.00665922325372,2188.63435687035,1725.6736043902,462.960752480156
"Cockburn","Males","25-29 - 30-34",2305,14.5920078612991,548.592007861299,2839,5095.97165409808,1905.05346259092,2131.23808874784,1702.87342108358,1.0321141203777,1.0321141203777,2199.68092528343,1649.88869686272,549.792228420715
"Cockburn","Males","30-34 - 35-39",2515,16.79484658398,276.79484658398,2775,4206.19939805162,1572.42529423455,1759.11739202608,1405.54650710425,0.984243291899698,0.984243291899698,1731.39949276576,1428.04784007356,303.351652692204
"Cockburn","Males","35-39 - 40-44",2404,20.18199265227,244.18199265227,2628,2997.90511308195,1120.72238698639,1253.78436089103,1001.78205110156,0.987202015149351,0.987202015149351,1237.73844763436,1014.76905003076,222.969397603597
"Cockburn","Males","40-44 - 45-49",2116,24.4434883058084,94.4434883058084,2186,1941.41071361869,725.767616724503,811.937102405169,648.743150085923,0.944608416126302,0.944608416126302,766.962620297126,686.785274205285,80.1773460918402
"Cockburn","Males","45-49 - 50-54",2002,36.9518751098926,154.951875109893,2120,1522.30965369827,569.092898030796,636.660589393427,508.696049330856,1.02491883764073,1.00166714669575,637.721995991351,507.849389898545,156.197301991502
"Cockburn","Males","50-54 - 55-59",1549,48.0302507218948,131.030250721895,1632,1065.67975957213,398.388580979117,445.688761275053,356.108287318032,1.03547418632024,1.02093179421189,455.017826708613,348.807128289047,117.590791344751
"Cockburn","Males","55-59 - 60-64",1303,66.2037233533487,95.2037233533487,1332,845.980639297461,316.257321581147,353.806159687735,282.693476964778,1.0024023586747,1.00453596438217,355.411011826271,281.416979568915,72.6401555400518
"Cockburn","Males","60-64 - 65-69",1097,88.757565156818,61.757565156818,1070,647.096054626182,241.907267773591,270.628616544347,216.23406625993,0.975731348151579,0.93561706130505,253.204750916273,231.113855446709,42.4485269046518
"Cockburn","Males","65-69 - 70-74",905,108.036796620879,-23.9632033791214,773,423.079481194469,158.161992512759,176.940368999936,141.376532766331,0.828717477088874,0.928042242658052,164.208136863444,152.338467224732,-23.9632033791214
"Cockburn","Males","70-74 - 75-79",596,112.997026260973,13.9970262609733,497,203.953121582082,76.2448511980469,85.2973074693612,68.1531165130909,0.979677902733702,1.06432411121097,90.783980961017,64.0341751118907,13.9970262609733
"Cockburn","Males","75-79 - 80-84",341,100.520960057917,24.5209600579165,265,72.6088678574794,27.1437489287172,30.3664924498304,24.2630296245937,1.38457695381034,2.20282692205199,69.8226125818388,11.0144965914944,24.5209600579165
